id,quarter,months,partial,qtd_return,as_of
iEQSCON,2022Q3,3,0,-0.001585,2026-07
iEQSCON,2022Q4,3,0,4.3e-05,2026-07
iEQSCON,2023Q1,3,0,0.032954,2026-07
iEQSCON,2023Q2,3,0,0.015543,2026-07
iEQSCON,2023Q3,3,0,-1.7e-05,2026-07
iEQSCON,2023Q4,3,0,-0.004662,2026-07
iEQSCON,2024Q1,3,0,0.035885,2026-07
iEQSCON,2024Q2,3,0,0.02028,2026-07
iEQSCON,2024Q3,3,0,-0.00514,2026-07
iEQSCON,2024Q4,3,0,0.053327,2026-07
iEQSCON,2025Q1,3,0,-0.017057,2026-07
iEQSCON,2025Q2,3,0,0.097915,2026-07
iEQSCON,2025Q3,3,0,0.021722,2026-07
iEQSCON,2025Q4,3,0,-0.036991,2026-07
iEQSCON,2026Q1,3,0,-0.078652,2026-07
iEQSCON,2026Q2,3,0,0.100129,2026-07
iEQSCON,2026Q3,1,1,-0.047,2026-07
iEQSEUI,2000Q1,3,0,0.05083,2026-07
iEQSEUI,2000Q2,3,0,0.148172,2026-07
iEQSEUI,2000Q3,3,0,0.064551,2026-07
iEQSEUI,2000Q4,3,0,0.072088,2026-07
iEQSEUI,2001Q1,3,0,0.042737,2026-07
iEQSEUI,2001Q2,3,0,0.064015,2026-07
iEQSEUI,2001Q3,3,0,-0.088202,2026-07
iEQSEUI,2001Q4,3,0,0.122358,2026-07
iEQSEUI,2002Q1,3,0,0.081386,2026-07
iEQSEUI,2002Q2,3,0,0.029162,2026-07
iEQSEUI,2002Q3,3,0,0.026657,2026-07
iEQSEUI,2002Q4,3,0,0.095304,2026-07
iEQSEUI,2003Q1,3,0,0.024861,2026-07
iEQSEUI,2003Q2,3,0,0.10752,2026-07
iEQSEUI,2003Q3,3,0,0.010931,2026-07
iEQSEUI,2003Q4,3,0,0.060858,2026-07
iEQSEUI,2004Q1,3,0,0.02863,2026-07
iEQSEUI,2004Q2,3,0,0.064327,2026-07
iEQSEUI,2004Q3,3,0,0.063364,2026-07
iEQSEUI,2004Q4,3,0,0.089101,2026-07
iEQSEUI,2005Q1,3,0,0.057814,2026-07
iEQSEUI,2005Q2,3,0,0.021726,2026-07
iEQSEUI,2005Q3,3,0,0.13832,2026-07
iEQSEUI,2005Q4,3,0,0.029743,2026-07
iEQSEUI,2006Q1,3,0,0.06488,2026-07
iEQSEUI,2006Q2,3,0,0.04216,2026-07
iEQSEUI,2006Q3,3,0,0.006995,2026-07
iEQSEUI,2006Q4,3,0,0.095332,2026-07
iEQSEUI,2007Q1,3,0,0.066075,2026-07
iEQSEUI,2007Q2,3,0,0.089673,2026-07
iEQSEUI,2007Q3,3,0,0.012354,2026-07
iEQSEUI,2007Q4,3,0,0.049426,2026-07
iEQSEUI,2008Q1,3,0,-0.043783,2026-07
iEQSEUI,2008Q2,3,0,0.089,2026-07
iEQSEUI,2008Q3,3,0,-0.121616,2026-07
iEQSEUI,2008Q4,3,0,-0.147668,2026-07
iEQSEUI,2009Q1,3,0,0.050202,2026-07
iEQSEUI,2009Q2,3,0,0.157221,2026-07
iEQSEUI,2009Q3,3,0,0.088626,2026-07
iEQSEUI,2009Q4,3,0,0.048656,2026-07
iEQSEUI,2010Q1,3,0,0.035461,2026-07
iEQSEUI,2010Q2,3,0,-0.016059,2026-07
iEQSEUI,2010Q3,3,0,0.051042,2026-07
iEQSEUI,2010Q4,3,0,0.073143,2026-07
iEQSEUI,2011Q1,3,0,0.038667,2026-07
iEQSEUI,2011Q2,3,0,-0.006317,2026-07
iEQSEUI,2011Q3,3,0,-0.052511,2026-07
iEQSEUI,2011Q4,3,0,0.044118,2026-07
iEQSEUI,2012Q1,3,0,0.032705,2026-07
iEQSEUI,2012Q2,3,0,-0.037569,2026-07
iEQSEUI,2012Q3,3,0,0.048027,2026-07
iEQSEUI,2012Q4,3,0,0.016736,2026-07
iEQSEUI,2013Q1,3,0,0.065352,2026-07
iEQSEUI,2013Q2,3,0,0.01153,2026-07
iEQSEUI,2013Q3,3,0,0.045374,2026-07
iEQSEUI,2013Q4,3,0,0.045279,2026-07
iEQSEUI,2014Q1,3,0,0.04021,2026-07
iEQSEUI,2014Q2,3,0,0.050226,2026-07
iEQSEUI,2014Q3,3,0,0.005945,2026-07
iEQSEUI,2014Q4,3,0,-0.013839,2026-07
iEQSEUI,2015Q1,3,0,0.038778,2026-07
iEQSEUI,2015Q2,3,0,0.002979,2026-07
iEQSEUI,2015Q3,3,0,-0.07588,2026-07
iEQSEUI,2015Q4,3,0,0.00985,2026-07
iEQSEUI,2016Q1,3,0,-0.004668,2026-07
iEQSEUI,2016Q2,3,0,0.068364,2026-07
iEQSEUI,2016Q3,3,0,0.042254,2026-07
iEQSEUI,2016Q4,3,0,0.002988,2026-07
iEQSEUI,2017Q1,3,0,0.024483,2026-07
iEQSEUI,2017Q2,3,0,-0.028823,2026-07
iEQSEUI,2017Q3,3,0,0.00855,2026-07
iEQSEUI,2017Q4,3,0,0.018285,2026-07
iEQSEUI,2018Q1,3,0,-0.006444,2026-07
iEQSEUI,2018Q2,3,0,0.034627,2026-07
iEQSEUI,2018Q3,3,0,0.003455,2026-07
iEQSEUI,2018Q4,3,0,-0.082066,2026-07
iEQSEUI,2019Q1,3,0,0.043214,2026-07
iEQSEUI,2019Q2,3,0,0.012602,2026-07
iEQSEUI,2019Q3,3,0,-0.004871,2026-07
iEQSEUI,2019Q4,3,0,0.030205,2026-07
iEQSEUI,2020Q1,3,0,-0.11456,2026-07
iEQSEUI,2020Q2,3,0,0.117523,2026-07
iEQSEUI,2020Q3,3,0,0.039225,2026-07
iEQSEUI,2020Q4,3,0,0.120612,2026-07
iEQSEUI,2021Q1,3,0,0.051355,2026-07
iEQSEUI,2021Q2,3,0,0.045543,2026-07
iEQSEUI,2021Q3,3,0,0.012955,2026-07
iEQSEUI,2021Q4,3,0,0.029167,2026-07
iEQSEUI,2022Q1,3,0,0.012912,2026-07
iEQSEUI,2022Q2,3,0,-0.038081,2026-07
iEQSEUI,2022Q3,3,0,0.026447,2026-07
iEQSEUI,2022Q4,3,0,0.030585,2026-07
iEQSEUI,2023Q1,3,0,0.006532,2026-07
iEQSEUI,2023Q2,3,0,0.018678,2026-07
iEQSEUI,2023Q3,3,0,0.003001,2026-07
iEQSEUI,2023Q4,3,0,0.029048,2026-07
iEQSEUI,2024Q1,3,0,0.041685,2026-07
iEQSEUI,2024Q2,3,0,0.026847,2026-07
iEQSEUI,2024Q3,3,0,0.030413,2026-07
iEQSEUI,2024Q4,3,0,0.00691,2026-07
iEQSEUI,2025Q1,3,0,-0.010048,2026-07
iEQSEUI,2025Q2,3,0,0.05694,2026-07
iEQSEUI,2025Q3,3,0,0.054095,2026-07
iEQSEUI,2025Q4,3,0,0.047333,2026-07
iEQSEUI,2026Q1,3,0,0.053948,2026-07
iEQSEUI,2026Q2,3,0,0.03116,2026-07
iEQSEUI,2026Q3,1,1,-0.028,2026-07
iEQSFIN,2000Q1,3,0,0.003783,2026-07
iEQSFIN,2000Q2,3,0,0.073827,2026-07
iEQSFIN,2000Q3,3,0,0.208912,2026-07
iEQSFIN,2000Q4,3,0,0.1149,2026-07
iEQSFIN,2001Q1,3,0,0.111414,2026-07
iEQSFIN,2001Q2,3,0,0.115027,2026-07
iEQSFIN,2001Q3,3,0,-0.018888,2026-07
iEQSFIN,2001Q4,3,0,0.064953,2026-07
iEQSFIN,2002Q1,3,0,0.082137,2026-07
iEQSFIN,2002Q2,3,0,0.02028,2026-07
iEQSFIN,2002Q3,3,0,-0.03512,2026-07
iEQSFIN,2002Q4,3,0,0.082829,2026-07
iEQSFIN,2003Q1,3,0,0.019815,2026-07
iEQSFIN,2003Q2,3,0,0.106134,2026-07
iEQSFIN,2003Q3,3,0,0.054327,2026-07
iEQSFIN,2003Q4,3,0,0.084135,2026-07
iEQSFIN,2004Q1,3,0,0.04514,2026-07
iEQSFIN,2004Q2,3,0,0.005335,2026-07
iEQSFIN,2004Q3,3,0,0.014135,2026-07
iEQSFIN,2004Q4,3,0,0.0644,2026-07
iEQSFIN,2005Q1,3,0,0.007537,2026-07
iEQSFIN,2005Q2,3,0,0.021461,2026-07
iEQSFIN,2005Q3,3,0,0.026228,2026-07
iEQSFIN,2005Q4,3,0,0.031688,2026-07
iEQSFIN,2006Q1,3,0,0.037861,2026-07
iEQSFIN,2006Q2,3,0,0.017648,2026-07
iEQSFIN,2006Q3,3,0,0.033454,2026-07
iEQSFIN,2006Q4,3,0,0.035409,2026-07
iEQSFIN,2007Q1,3,0,0.023369,2026-07
iEQSFIN,2007Q2,3,0,0.017804,2026-07
iEQSFIN,2007Q3,3,0,0.021028,2026-07
iEQSFIN,2007Q4,3,0,0.004252,2026-07
iEQSFIN,2008Q1,3,0,-0.028441,2026-07
iEQSFIN,2008Q2,3,0,-0.052345,2026-07
iEQSFIN,2008Q3,3,0,0.009386,2026-07
iEQSFIN,2008Q4,3,0,-0.030133,2026-07
iEQSFIN,2009Q1,3,0,0.027957,2026-07
iEQSFIN,2009Q2,3,0,0.150777,2026-07
iEQSFIN,2009Q3,3,0,0.119494,2026-07
iEQSFIN,2009Q4,3,0,-0.004237,2026-07
iEQSFIN,2010Q1,3,0,0.050471,2026-07
iEQSFIN,2010Q2,3,0,-0.059795,2026-07
iEQSFIN,2010Q3,3,0,0.036265,2026-07
iEQSFIN,2010Q4,3,0,0.071235,2026-07
iEQSFIN,2011Q1,3,0,0.044499,2026-07
iEQSFIN,2011Q2,3,0,-0.006888,2026-07
iEQSFIN,2011Q3,3,0,-0.121457,2026-07
iEQSFIN,2011Q4,3,0,0.044953,2026-07
iEQSFIN,2012Q1,3,0,0.101043,2026-07
iEQSFIN,2012Q2,3,0,-0.012653,2026-07
iEQSFIN,2012Q3,3,0,0.048788,2026-07
iEQSFIN,2012Q4,3,0,0.043327,2026-07
iEQSFIN,2013Q1,3,0,0.073745,2026-07
iEQSFIN,2013Q2,3,0,0.035641,2026-07
iEQSFIN,2013Q3,3,0,0.031207,2026-07
iEQSFIN,2013Q4,3,0,0.064911,2026-07
iEQSFIN,2014Q1,3,0,0.019693,2026-07
iEQSFIN,2014Q2,3,0,0.005221,2026-07
iEQSFIN,2014Q3,3,0,-0.015731,2026-07
iEQSFIN,2014Q4,3,0,0.028933,2026-07
iEQSFIN,2015Q1,3,0,0.027767,2026-07
iEQSFIN,2015Q2,3,0,0.020424,2026-07
iEQSFIN,2015Q3,3,0,-0.010544,2026-07
iEQSFIN,2015Q4,3,0,0.032743,2026-07
iEQSFIN,2016Q1,3,0,-0.060071,2026-07
iEQSFIN,2016Q2,3,0,0.004334,2026-07
iEQSFIN,2016Q3,3,0,0.070029,2026-07
iEQSFIN,2016Q4,3,0,0.13357,2026-07
iEQSFIN,2017Q1,3,0,0.039075,2026-07
iEQSFIN,2017Q2,3,0,0.029063,2026-07
iEQSFIN,2017Q3,3,0,0.035931,2026-07
iEQSFIN,2017Q4,3,0,0.030689,2026-07
iEQSFIN,2018Q1,3,0,0.023441,2026-07
iEQSFIN,2018Q2,3,0,0.005862,2026-07
iEQSFIN,2018Q3,3,0,-0.007966,2026-07
iEQSFIN,2018Q4,3,0,-0.142166,2026-07
iEQSFIN,2019Q1,3,0,0.065978,2026-07
iEQSFIN,2019Q2,3,0,0.040003,2026-07
iEQSFIN,2019Q3,3,0,-0.003115,2026-07
iEQSFIN,2019Q4,3,0,0.053817,2026-07
iEQSFIN,2020Q1,3,0,-0.213997,2026-07
iEQSFIN,2020Q2,3,0,0.083803,2026-07
iEQSFIN,2020Q3,3,0,0.020867,2026-07
iEQSFIN,2020Q4,3,0,0.201545,2026-07
iEQSFIN,2021Q1,3,0,0.114585,2026-07
iEQSFIN,2021Q2,3,0,0.02974,2026-07
iEQSFIN,2021Q3,3,0,0.024376,2026-07
iEQSFIN,2021Q4,3,0,0.017006,2026-07
iEQSFIN,2022Q1,3,0,-0.006199,2026-07
iEQSFIN,2022Q2,3,0,-0.05045,2026-07
iEQSFIN,2022Q3,3,0,-0.000727,2026-07
iEQSFIN,2022Q4,3,0,0.048237,2026-07
iEQSFIN,2023Q1,3,0,-0.046399,2026-07
iEQSFIN,2023Q2,3,0,-0.00734,2026-07
iEQSFIN,2023Q3,3,0,0.031303,2026-07
iEQSFIN,2023Q4,3,0,0.09458,2026-07
iEQSFIN,2024Q1,3,0,0.016968,2026-07
iEQSFIN,2024Q2,3,0,0.008876,2026-07
iEQSFIN,2024Q3,3,0,0.07808,2026-07
iEQSFIN,2024Q4,3,0,0.045163,2026-07
iEQSFIN,2025Q1,3,0,-0.004016,2026-07
iEQSFIN,2025Q2,3,0,0.036191,2026-07
iEQSFIN,2025Q3,3,0,0.046187,2026-07
iEQSFIN,2025Q4,3,0,0.048659,2026-07
iEQSFIN,2026Q1,3,0,-0.003961,2026-07
iEQSFIN,2026Q2,3,0,0.045091,2026-07
iEQSFIN,2026Q3,1,1,0.0235,2026-07
iEQSHLT,2000Q1,3,0,0.363291,2026-07
iEQSHLT,2000Q2,3,0,0.199248,2026-07
iEQSHLT,2000Q3,3,0,0.160556,2026-07
iEQSHLT,2000Q4,3,0,0.096004,2026-07
iEQSHLT,2001Q1,3,0,-0.043817,2026-07
iEQSHLT,2001Q2,3,0,0.169187,2026-07
iEQSHLT,2001Q3,3,0,-0.05074,2026-07
iEQSHLT,2001Q4,3,0,0.157612,2026-07
iEQSHLT,2002Q1,3,0,0.005949,2026-07
iEQSHLT,2002Q2,3,0,-0.091924,2026-07
iEQSHLT,2002Q3,3,0,-0.092961,2026-07
iEQSHLT,2002Q4,3,0,0.084157,2026-07
iEQSHLT,2003Q1,3,0,0.051825,2026-07
iEQSHLT,2003Q2,3,0,0.078132,2026-07
iEQSHLT,2003Q3,3,0,0.040649,2026-07
iEQSHLT,2003Q4,3,0,0.052362,2026-07
iEQSHLT,2004Q1,3,0,0.053546,2026-07
iEQSHLT,2004Q2,3,0,0.006881,2026-07
iEQSHLT,2004Q3,3,0,-0.006188,2026-07
iEQSHLT,2004Q4,3,0,0.036542,2026-07
iEQSHLT,2005Q1,3,0,-0.059302,2026-07
iEQSHLT,2005Q2,3,0,0.076118,2026-07
iEQSHLT,2005Q3,3,0,0.0822,2026-07
iEQSHLT,2005Q4,3,0,0.010737,2026-07
iEQSHLT,2006Q1,3,0,0.117322,2026-07
iEQSHLT,2006Q2,3,0,-0.030434,2026-07
iEQSHLT,2006Q3,3,0,0.044904,2026-07
iEQSHLT,2006Q4,3,0,0.073316,2026-07
iEQSHLT,2007Q1,3,0,0.034362,2026-07
iEQSHLT,2007Q2,3,0,0.034678,2026-07
iEQSHLT,2007Q3,3,0,0.022171,2026-07
iEQSHLT,2007Q4,3,0,0.019429,2026-07
iEQSHLT,2008Q1,3,0,-0.079764,2026-07
iEQSHLT,2008Q2,3,0,0.026914,2026-07
iEQSHLT,2008Q3,3,0,0.024529,2026-07
iEQSHLT,2008Q4,3,0,-0.076043,2026-07
iEQSHLT,2009Q1,3,0,0.014819,2026-07
iEQSHLT,2009Q2,3,0,0.086037,2026-07
iEQSHLT,2009Q3,3,0,0.074813,2026-07
iEQSHLT,2009Q4,3,0,0.022631,2026-07
iEQSHLT,2010Q1,3,0,0.077394,2026-07
iEQSHLT,2010Q2,3,0,-0.03393,2026-07
iEQSHLT,2010Q3,3,0,0.064232,2026-07
iEQSHLT,2010Q4,3,0,0.055643,2026-07
iEQSHLT,2011Q1,3,0,0.020424,2026-07
iEQSHLT,2011Q2,3,0,0.061077,2026-07
iEQSHLT,2011Q3,3,0,-0.086481,2026-07
iEQSHLT,2011Q4,3,0,0.077629,2026-07
iEQSHLT,2012Q1,3,0,0.083867,2026-07
iEQSHLT,2012Q2,3,0,0.027217,2026-07
iEQSHLT,2012Q3,3,0,0.045929,2026-07
iEQSHLT,2012Q4,3,0,-0.008632,2026-07
iEQSHLT,2013Q1,3,0,0.094643,2026-07
iEQSHLT,2013Q2,3,0,0.056911,2026-07
iEQSHLT,2013Q3,3,0,0.115956,2026-07
iEQSHLT,2013Q4,3,0,0.080972,2026-07
iEQSHLT,2014Q1,3,0,0.105352,2026-07
iEQSHLT,2014Q2,3,0,0.017062,2026-07
iEQSHLT,2014Q3,3,0,0.019564,2026-07
iEQSHLT,2014Q4,3,0,0.093312,2026-07
iEQSHLT,2015Q1,3,0,0.070655,2026-07
iEQSHLT,2015Q2,3,0,0.050252,2026-07
iEQSHLT,2015Q3,3,0,-0.062103,2026-07
iEQSHLT,2015Q4,3,0,0.033238,2026-07
iEQSHLT,2016Q1,3,0,-0.106201,2026-07
iEQSHLT,2016Q2,3,0,0.037058,2026-07
iEQSHLT,2016Q3,3,0,0.112316,2026-07
iEQSHLT,2016Q4,3,0,-0.030355,2026-07
iEQSHLT,2017Q1,3,0,0.065342,2026-07
iEQSHLT,2017Q2,3,0,0.024741,2026-07
iEQSHLT,2017Q3,3,0,0.07523,2026-07
iEQSHLT,2017Q4,3,0,0.035695,2026-07
iEQSHLT,2018Q1,3,0,0.058945,2026-07
iEQSHLT,2018Q2,3,0,0.053386,2026-07
iEQSHLT,2018Q3,3,0,0.051038,2026-07
iEQSHLT,2018Q4,3,0,-0.109949,2026-07
iEQSHLT,2019Q1,3,0,0.11923,2026-07
iEQSHLT,2019Q2,3,0,0.010286,2026-07
iEQSHLT,2019Q3,3,0,-0.063661,2026-07
iEQSHLT,2019Q4,3,0,0.176449,2026-07
iEQSHLT,2020Q1,3,0,-0.078912,2026-07
iEQSHLT,2020Q2,3,0,0.159642,2026-07
iEQSHLT,2020Q3,3,0,0.027198,2026-07
iEQSHLT,2020Q4,3,0,0.143368,2026-07
iEQSHLT,2021Q1,3,0,-0.000899,2026-07
iEQSHLT,2021Q2,3,0,0.0089,2026-07
iEQSHLT,2021Q3,3,0,-0.028822,2026-07
iEQSHLT,2021Q4,3,0,-0.038406,2026-07
iEQSHLT,2022Q1,3,0,-0.098422,2026-07
iEQSHLT,2022Q2,3,0,-0.060387,2026-07
iEQSHLT,2022Q3,3,0,0.014287,2026-07
iEQSHLT,2022Q4,3,0,0.069425,2026-07
iEQSHLT,2023Q1,3,0,-0.006869,2026-07
iEQSHLT,2023Q2,3,0,0.065197,2026-07
iEQSHLT,2023Q3,3,0,-0.03301,2026-07
iEQSHLT,2023Q4,3,0,0.106924,2026-07
iEQSHLT,2024Q1,3,0,0.112133,2026-07
iEQSHLT,2024Q2,3,0,-0.042947,2026-07
iEQSHLT,2024Q3,3,0,0.047971,2026-07
iEQSHLT,2024Q4,3,0,-0.021924,2026-07
iEQSHLT,2025Q1,3,0,-0.075867,2026-07
iEQSHLT,2025Q2,3,0,0.024904,2026-07
iEQSHLT,2025Q3,3,0,0.211995,2026-07
iEQSHLT,2025Q4,3,0,0.200632,2026-07
iEQSHLT,2026Q1,3,0,0.011704,2026-07
iEQSHLT,2026Q2,3,0,0.095063,2026-07
iEQSHLT,2026Q3,1,1,-0.013,2026-07
iEQSREI,2010Q1,3,0,0.041992,2026-07
iEQSREI,2010Q2,3,0,0.008359,2026-07
iEQSREI,2010Q3,3,0,0.140206,2026-07
iEQSREI,2010Q4,3,0,0.230049,2026-07
iEQSREI,2011Q1,3,0,0.046718,2026-07
iEQSREI,2011Q2,3,0,0.034264,2026-07
iEQSREI,2011Q3,3,0,-0.074603,2026-07
iEQSREI,2011Q4,3,0,0.060098,2026-07
iEQSREI,2012Q1,3,0,0.028422,2026-07
iEQSREI,2012Q2,3,0,0.0209,2026-07
iEQSREI,2012Q3,3,0,0.04518,2026-07
iEQSREI,2012Q4,3,0,0.038498,2026-07
iEQSREI,2013Q1,3,0,0.043686,2026-07
iEQSREI,2013Q2,3,0,0.007135,2026-07
iEQSREI,2013Q3,3,0,0.021541,2026-07
iEQSREI,2013Q4,3,0,0.067454,2026-07
iEQSREI,2014Q1,3,0,0.033709,2026-07
iEQSREI,2014Q2,3,0,0.032353,2026-07
iEQSREI,2014Q3,3,0,-0.009171,2026-07
iEQSREI,2014Q4,3,0,0.046964,2026-07
iEQSREI,2015Q1,3,0,0.03604,2026-07
iEQSREI,2015Q2,3,0,0.012184,2026-07
iEQSREI,2015Q3,3,0,-0.00786,2026-07
iEQSREI,2015Q4,3,0,0.044369,2026-07
iEQSREI,2016Q1,3,0,-0.038124,2026-07
iEQSREI,2016Q2,3,0,0.017329,2026-07
iEQSREI,2016Q3,3,0,0.04587,2026-07
iEQSREI,2016Q4,3,0,0.006017,2026-07
iEQSREI,2017Q1,3,0,0.021978,2026-07
iEQSREI,2017Q2,3,0,0.017643,2026-07
iEQSREI,2017Q3,3,0,0.011543,2026-07
iEQSREI,2017Q4,3,0,0.039525,2026-07
iEQSREI,2018Q1,3,0,-0.032702,2026-07
iEQSREI,2018Q2,3,0,0.0315,2026-07
iEQSREI,2018Q3,3,0,0.006655,2026-07
iEQSREI,2018Q4,3,0,-0.087255,2026-07
iEQSREI,2019Q1,3,0,0.101613,2026-07
iEQSREI,2019Q2,3,0,0.035823,2026-07
iEQSREI,2019Q3,3,0,0.018793,2026-07
iEQSREI,2019Q4,3,0,0.04165,2026-07
iEQSREI,2020Q1,3,0,-0.111333,2026-07
iEQSREI,2020Q2,3,0,0.095351,2026-07
iEQSREI,2020Q3,3,0,0.021112,2026-07
iEQSREI,2020Q4,3,0,0.097528,2026-07
iEQSREI,2021Q1,3,0,0.062235,2026-07
iEQSREI,2021Q2,3,0,0.065569,2026-07
iEQSREI,2021Q3,3,0,0.023198,2026-07
iEQSREI,2021Q4,3,0,0.051079,2026-07
iEQSREI,2022Q1,3,0,0.003022,2026-07
iEQSREI,2022Q2,3,0,-0.071731,2026-07
iEQSREI,2022Q3,3,0,-0.033949,2026-07
iEQSREI,2022Q4,3,0,0.022328,2026-07
iEQSREI,2023Q1,3,0,0.025244,2026-07
iEQSREI,2023Q2,3,0,0.014503,2026-07
iEQSREI,2023Q3,3,0,-0.011414,2026-07
iEQSREI,2023Q4,3,0,0.054846,2026-07
iEQSREI,2024Q1,3,0,0.001041,2026-07
iEQSREI,2024Q2,3,0,0.00614,2026-07
iEQSREI,2024Q3,3,0,0.051177,2026-07
iEQSREI,2024Q4,3,0,-0.004722,2026-07
iEQSREI,2025Q1,3,0,-0.00691,2026-07
iEQSREI,2025Q2,3,0,0.018557,2026-07
iEQSREI,2025Q3,3,0,0.023892,2026-07
iEQSREI,2025Q4,3,0,0.013233,2026-07
iEQSREI,2026Q1,3,0,0.003656,2026-07
iEQSREI,2026Q2,3,0,0.070433,2026-07
iEQSREI,2026Q3,1,1,0.0055,2026-07
iEQSTMT,2002Q1,3,0,0.007189,2026-07
iEQSTMT,2002Q2,3,0,-0.041469,2026-07
iEQSTMT,2002Q3,3,0,0.011393,2026-07
iEQSTMT,2002Q4,3,0,0.022728,2026-07
iEQSTMT,2003Q1,3,0,0.01665,2026-07
iEQSTMT,2003Q2,3,0,0.064922,2026-07
iEQSTMT,2003Q3,3,0,0.025365,2026-07
iEQSTMT,2003Q4,3,0,0.051205,2026-07
iEQSTMT,2004Q1,3,0,0.037452,2026-07
iEQSTMT,2004Q2,3,0,-0.006101,2026-07
iEQSTMT,2004Q3,3,0,-0.037689,2026-07
iEQSTMT,2004Q4,3,0,0.068398,2026-07
iEQSTMT,2005Q1,3,0,0.012916,2026-07
iEQSTMT,2005Q2,3,0,0.047106,2026-07
iEQSTMT,2005Q3,3,0,0.05679,2026-07
iEQSTMT,2005Q4,3,0,0.049668,2026-07
iEQSTMT,2006Q1,3,0,0.073863,2026-07
iEQSTMT,2006Q2,3,0,-0.016542,2026-07
iEQSTMT,2006Q3,3,0,0.061463,2026-07
iEQSTMT,2006Q4,3,0,0.057357,2026-07
iEQSTMT,2007Q1,3,0,0.044943,2026-07
iEQSTMT,2007Q2,3,0,0.073514,2026-07
iEQSTMT,2007Q3,3,0,0.053843,2026-07
iEQSTMT,2007Q4,3,0,0.036722,2026-07
iEQSTMT,2008Q1,3,0,-0.082042,2026-07
iEQSTMT,2008Q2,3,0,0.027536,2026-07
iEQSTMT,2008Q3,3,0,-0.108105,2026-07
iEQSTMT,2008Q4,3,0,-0.06231,2026-07
iEQSTMT,2009Q1,3,0,0.03999,2026-07
iEQSTMT,2009Q2,3,0,0.106573,2026-07
iEQSTMT,2009Q3,3,0,0.09282,2026-07
iEQSTMT,2009Q4,3,0,0.037446,2026-07
iEQSTMT,2010Q1,3,0,0.01694,2026-07
iEQSTMT,2010Q2,3,0,-0.033089,2026-07
iEQSTMT,2010Q3,3,0,0.079258,2026-07
iEQSTMT,2010Q4,3,0,0.067926,2026-07
iEQSTMT,2011Q1,3,0,0.051582,2026-07
iEQSTMT,2011Q2,3,0,0.02131,2026-07
iEQSTMT,2011Q3,3,0,-0.074329,2026-07
iEQSTMT,2011Q4,3,0,0.031311,2026-07
iEQSTMT,2012Q1,3,0,0.095231,2026-07
iEQSTMT,2012Q2,3,0,-0.026361,2026-07
iEQSTMT,2012Q3,3,0,0.02415,2026-07
iEQSTMT,2012Q4,3,0,-0.004246,2026-07
iEQSTMT,2013Q1,3,0,0.055475,2026-07
iEQSTMT,2013Q2,3,0,0.01612,2026-07
iEQSTMT,2013Q3,3,0,0.081263,2026-07
iEQSTMT,2013Q4,3,0,0.053797,2026-07
iEQSTMT,2014Q1,3,0,0.020702,2026-07
iEQSTMT,2014Q2,3,0,0.01385,2026-07
iEQSTMT,2014Q3,3,0,-0.00899,2026-07
iEQSTMT,2014Q4,3,0,0.026,2026-07
iEQSTMT,2015Q1,3,0,0.026396,2026-07
iEQSTMT,2015Q2,3,0,0.021013,2026-07
iEQSTMT,2015Q3,3,0,-0.017003,2026-07
iEQSTMT,2015Q4,3,0,0.055592,2026-07
iEQSTMT,2016Q1,3,0,-0.043934,2026-07
iEQSTMT,2016Q2,3,0,0.026543,2026-07
iEQSTMT,2016Q3,3,0,0.057245,2026-07
iEQSTMT,2016Q4,3,0,-0.008677,2026-07
iEQSTMT,2017Q1,3,0,0.054905,2026-07
iEQSTMT,2017Q2,3,0,0.040374,2026-07
iEQSTMT,2017Q3,3,0,0.042674,2026-07
iEQSTMT,2017Q4,3,0,0.005462,2026-07
iEQSTMT,2018Q1,3,0,0.054415,2026-07
iEQSTMT,2018Q2,3,0,0.036917,2026-07
iEQSTMT,2018Q3,3,0,0.02053,2026-07
iEQSTMT,2018Q4,3,0,-0.070166,2026-07
iEQSTMT,2019Q1,3,0,0.08679,2026-07
iEQSTMT,2019Q2,3,0,0.030738,2026-07
iEQSTMT,2019Q3,3,0,-0.016661,2026-07
iEQSTMT,2019Q4,3,0,0.030633,2026-07
iEQSTMT,2020Q1,3,0,-0.018967,2026-07
iEQSTMT,2020Q2,3,0,0.153966,2026-07
iEQSTMT,2020Q3,3,0,0.073657,2026-07
iEQSTMT,2020Q4,3,0,0.118416,2026-07
iEQSTMT,2021Q1,3,0,-0.011995,2026-07
iEQSTMT,2021Q2,3,0,0.031643,2026-07
iEQSTMT,2021Q3,3,0,0.00384,2026-07
iEQSTMT,2021Q4,3,0,-0.033258,2026-07
iEQSTMT,2022Q1,3,0,-0.103055,2026-07
iEQSTMT,2022Q2,3,0,-0.117093,2026-07
iEQSTMT,2022Q3,3,0,-0.025101,2026-07
iEQSTMT,2022Q4,3,0,0.005137,2026-07
iEQSTMT,2023Q1,3,0,0.068364,2026-07
iEQSTMT,2023Q2,3,0,0.047126,2026-07
iEQSTMT,2023Q3,3,0,-0.015395,2026-07
iEQSTMT,2023Q4,3,0,0.082812,2026-07
iEQSTMT,2024Q1,3,0,0.076133,2026-07
iEQSTMT,2024Q2,3,0,0.018306,2026-07
iEQSTMT,2024Q3,3,0,0.036956,2026-07
iEQSTMT,2024Q4,3,0,0.078796,2026-07
iEQSTMT,2025Q1,3,0,-0.054776,2026-07
